,DRUG_ID,drug_name,synonyms,pathway_name,targets,pubchem_id,smiles_x,isosmiles_x,Unnamed: 0.1,cid,smiles_y,isosmiles_y,atom_f,atom_pad,valid_lens
165,1997,WEHI-539,"WEHI539, WEHI-539",Apoptosis regulation,BCL-XL,71297207,NCc1ccc(OCCCc2sc(-c3ccc4c(c3)/C(=N/Nc3nc5ccccc5s3)CCC4)nc2C(=O)O)cc1,C1CC2=C(C=C(C=C2)C3=NC(=C(S3)CCCOC4=CC=C(C=C4)CN)C(=O)O)/C(=N/NC5=NC6=CC=CC=C6S5)/C1,6,71297207,NCc1ccc(OCCCc2sc(-c3ccc4c(c3)/C(=N/Nc3nc5ccccc5s3)CCC4)nc2C(=O)O)cc1,C1CC2=C(C=C(C=C2)C3=NC(=C(S3)CCCOC4=CC=C(C=C4)CN)C(=O)O)/C(=N/NC5=NC6=CC=CC=C6S5)/C1,"[[-0.09459367 -0.6234349  -0.94511765 ... -0.05459399  0.9941159
  -0.07484488]
 [-0.38074166 -0.27253821 -1.484474   ... -0.19475463  0.28479952
   0.40883347]
 [-0.07703385 -0.42000708  0.64868844 ... -0.13087167 -0.19581708
   0.28744555]
 ...
 [-0.05679381 -0.02002346 -0.03192436 ... -0.2442916   0.08761521
   0.40833083]
 [ 0.01309136  0.10449267  0.14426409 ... -0.3899808   0.02089693
   0.11308613]
 [ 0.04341614 -0.04439129 -0.08766853 ... -0.43535897  0.01857972
  -0.05609156]]","[[-0.09459367 -0.6234349  -0.94511765 ... -0.05459399  0.9941159
  -0.07484488]
 [-0.38074166 -0.27253821 -1.484474   ... -0.19475463  0.28479952
   0.40883347]
 [-0.07703385 -0.42000708  0.64868844 ... -0.13087167 -0.19581708
   0.28744555]
 ...
 [ 0.          0.          0.         ...  0.          0.
   0.        ]
 [ 0.          0.          0.         ...  0.          0.
   0.        ]
 [ 0.          0.          0.         ...  0.          0.
   0.        ]]",41
166,2040,Foretinib,"GSK1363089, XL-880, EXEL-2880, GSK089",RTK signaling,"MET, KDR, TIE2, VEGFR3/FLT4, RON, PDGFR, FGFR1, EGFR",42642645,COc1cc2c(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)ccnc2cc1OCCCN1CCOCC1,COC1=CC2=C(C=CN=C2C=C1OCCCN3CCOCC3)OC4=C(C=C(C=C4)NC(=O)C5(CC5)C(=O)NC6=CC=C(C=C6)F)F,7,42642645,COc1cc2c(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)ccnc2cc1OCCCN1CCOCC1,COC1=CC2=C(C=CN=C2C=C1OCCCN3CCOCC3)OC4=C(C=C(C=C4)NC(=O)C5(CC5)C(=O)NC6=CC=C(C=C6)F)F,"[[ 0.01263392 -0.4764306   0.22123623 ...  0.05903977 -0.17264448
   0.32235155]
 [-0.2056727  -0.06402183 -0.5321279  ... -0.2304133   0.01710211
   0.28871155]
 [-0.59463024 -0.1420695  -0.27766585 ...  0.22614211  0.07114925
   0.12492155]
 ...
 [ 0.2836895  -0.9605949  -0.78509605 ... -0.45568505 -0.23108436
  -0.12256903]
 [-0.42643636 -0.07972024 -1.4735937  ... -0.16545428 -0.1465472
   0.01996369]
 [-0.04162699 -0.05334749 -1.5457916  ... -0.12965807  0.07205848
   0.4443388 ]]","[[ 0.01263392 -0.4764306   0.22123623 ...  0.05903977 -0.17264448
   0.32235155]
 [-0.2056727  -0.06402183 -0.5321279  ... -0.2304133   0.01710211
   0.28871155]
 [-0.59463024 -0.1420695  -0.27766585 ...  0.22614211  0.07114925
   0.12492155]
 ...
 [ 0.          0.          0.         ...  0.          0.
   0.        ]
 [ 0.          0.          0.         ...  0.          0.
   0.        ]
 [ 0.          0.          0.         ...  0.          0.
   0.        ]]",46
167,2043,BIBR-1532,-,Genome integrity,TERT,9927531,C/C(=C\C(=O)Nc1ccccc1C(=O)O)c1ccc2ccccc2c1,C/C(=C\C(=O)NC1=CC=CC=C1C(=O)O)/C2=CC3=CC=CC=C3C=C2,137,9927531,C/C(=C\C(=O)Nc1ccccc1C(=O)O)c1ccc2ccccc2c1,C/C(=C\C(=O)NC1=CC=CC=C1C(=O)O)/C2=CC3=CC=CC=C3C=C2,"[[-0.01513622 -0.38042542  0.39607316 ...  0.33315045  0.15335032
   0.40607306]
 [ 0.19262715 -0.46374732  0.46349645 ...  0.35014144 -0.649192
   0.48209497]
 [-0.43841353  0.73620677 -0.16145805 ...  0.04511819 -0.6378275
   0.3638919 ]
 ...
 [ 0.5983814   0.21506035 -0.23161563 ... -0.23595686 -0.36765152
  -0.11921737]
 [ 0.6765099  -0.31611753  0.03623895 ...  0.46183395 -0.40501425
   0.27138522]
 [ 0.636617    0.23671839 -0.25961155 ... -0.1917527  -0.42926994
  -0.06849586]]","[[-0.01513622 -0.38042542  0.39607316 ...  0.33315045  0.15335032
   0.40607306]
 [ 0.19262715 -0.46374732  0.46349645 ...  0.35014144 -0.649192
   0.48209497]
 [-0.43841353  0.73620677 -0.16145805 ...  0.04511819 -0.6378275
   0.3638919 ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   0.        ]
 [ 0.          0.          0.         ...  0.          0.
   0.        ]
 [ 0.          0.          0.         ...  0.          0.
   0.        ]]",25
168,2044,Pyridostatin,-,DNA replication,G-quadruplex stabiliser,25227847,NCCOc1cc(C(=O)Nc2cc(OCCN)c3ccccc3n2)nc(C(=O)Nc2cc(OCCN)c3ccccc3n2)c1,C1=CC=C2C(=C1)C(=CC(=N2)NC(=O)C3=CC(=CC(=N3)C(=O)NC4=NC5=CC=CC=C5C(=C4)OCCN)OCCN)OCCN,29,25227847,NCCOc1cc(C(=O)Nc2cc(OCCN)c3ccccc3n2)nc(C(=O)Nc2cc(OCCN)c3ccccc3n2)c1,C1=CC=C2C(=C1)C(=CC(=N2)NC(=O)C3=CC(=CC(=N3)C(=O)NC4=NC5=CC=CC=C5C(=C4)OCCN)OCCN)OCCN,"[[ 0.07810168 -0.50948226 -1.2075136  ...  0.16817944  0.861935
  -0.03904413]
 [ 0.03904964 -0.0365261  -1.3860928  ...  0.3155289   0.22893566
   0.57163894]
 [-0.1200101  -0.13878082 -1.0332714  ...  0.3090874   0.17151253
   0.20340998]
 ...
 [ 1.0700825  -0.24512841 -0.11830849 ...  0.08711579 -0.26215714
   0.4987198 ]
 [ 0.6191717   0.14589377 -0.73974204 ...  0.01096811  0.07326385
   0.32985356]
 [ 0.45260233  0.54856443 -0.17326611 ... -0.12670298 -0.04935126
   0.38598773]]","[[ 0.07810168 -0.50948226 -1.2075136  ...  0.16817944  0.861935
  -0.03904413]
 [ 0.03904964 -0.0365261  -1.3860928  ...  0.3155289   0.22893566
   0.57163894]
 [-0.1200101  -0.13878082 -1.0332714  ...  0.3090874   0.17151253
   0.20340998]
 ...
 [ 0.          0.          0.         ...  0.          0.
   0.        ]
 [ 0.          0.          0.         ...  0.          0.
   0.        ]
 [ 0.          0.          0.         ...  0.          0.
   0.        ]]",44
169,2045,AMG-319,AMG319,PI3K/MTOR signaling,PI3K (beta sparing),68947304,C[C@H](Nc1ncnc2nc[nH]c12)c1cc2ccc(F)cc2nc1-c1ccccn1,C[C@@H](C1=C(N=C2C=C(C=CC2=C1)F)C3=CC=CC=N3)NC4=NC=NC5=C4NC=N5,70,68947304,C[C@H](Nc1ncnc2nc[nH]c12)c1cc2ccc(F)cc2nc1-c1ccccn1,C[C@@H](C1=C(N=C2C=C(C=CC2=C1)F)C3=CC=CC=N3)NC4=NC=NC5=C4NC=N5,"[[ 0.02074267 -0.5560562   0.71211743 ...  0.03297345  0.1443361
   0.685788  ]
 [-0.06258132 -0.12283764  0.74319005 ... -0.23717032  0.03789418
   0.6821996 ]
 [ 0.18330589 -0.2987471  -0.23862563 ... -0.4071688  -0.1005222
   0.6973487 ]
 ...
 [ 0.27250397 -0.07135184  0.11344205 ... -0.48105845 -0.14801338
   0.25896883]
 [ 0.12478915  0.04367948  0.19541332 ... -0.5267433  -0.2872838
   0.23498555]
 [ 0.42635807 -0.3451916  -0.17622241 ... -0.4146276  -0.01872757
   0.54227716]]","[[ 0.02074267 -0.5560562   0.71211743 ...  0.03297345  0.1443361
   0.685788  ]
 [-0.06258132 -0.12283764  0.74319005 ... -0.23717032  0.03789418
   0.6821996 ]
 [ 0.18330589 -0.2987471  -0.23862563 ... -0.4071688  -0.1005222
   0.6973487 ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   0.        ]
 [ 0.          0.          0.         ...  0.          0.
   0.        ]
 [ 0.          0.          0.         ...  0.          0.
   0.        ]]",29
170,2046,MK-8776,SCH900776,Cell cycle,"CHEK1, CHEK2, CDK2",16224745,Cn1cc(-c2cnn3c(N)c(Br)c(C4CCCNC4)nc23)cn1,CN1C=C(C=N1)C2=C3N=C(C(=C(N3N=C2)N)Br)C4CCCNC4,110,16224745,Cn1cc(-c2cnn3c(N)c(Br)c(C4CCCNC4)nc23)cn1,CN1C=C(C=N1)C2=C3N=C(C(=C(N3N=C2)N)Br)C4CCCNC4,"[[ 0.13905218 -0.13295469  0.39260575 ... -0.30799508  0.04100256
   0.12936153]
 [ 0.11407752 -0.30430138  0.48039773 ...  0.02812982 -0.05401411
   0.05746093]
 [-0.17392424 -0.03843439  0.345773   ... -0.6737325  -0.36142632
   0.29665983]
 ...
 [ 0.05061999 -0.45555213  0.6618053  ... -0.3358926  -0.37830183
   0.12250576]
 [-0.18491602  0.14485234  0.4612134  ... -0.7173075  -0.33631104
   0.25331593]
 [ 0.12112566  0.04100628 -0.03997732 ... -0.27061588 -0.1503952
   0.26102152]]","[[ 0.13905218 -0.13295469  0.39260575 ... -0.30799508  0.04100256
   0.12936153]
 [ 0.11407752 -0.30430138  0.48039773 ...  0.02812982 -0.05401411
   0.05746093]
 [-0.17392424 -0.03843439  0.345773   ... -0.6737325  -0.36142632
   0.29665983]
 ...
 [ 0.          0.          0.         ...  0.          0.
   0.        ]
 [ 0.          0.          0.         ...  0.          0.
   0.        ]
 [ 0.          0.          0.         ...  0.          0.
   0.        ]]",23
171,2048,Vinorelbine,"vinorelbine tartrate, Navelbine, Exelbine",Mitosis,Microtubule destabiliser,5311497,CCC1=C[C@@H]2CN(C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2,CCC1=C[C@H]2C[C@@](C3=C(CN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC,31,5311497,CCC1=C[C@@H]2CN(C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2,CCC1=C[C@H]2C[C@@](C3=C(CN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC,"[[-0.01115573 -0.431293    0.25620854 ...  0.24868603  0.10053927
   0.5539146 ]
 [-0.27611572  0.02154231 -1.2311563  ... -0.04746493  0.1462536
   0.5530731 ]
 [-0.21094453 -0.25351405  0.96992534 ...  0.10779297 -0.44194156
   0.36579353]
 ...
 [ 0.23970622  0.006981   -0.10567154 ... -0.19779062 -0.19672985
   0.3489585 ]
 [-0.0807523  -0.01749916 -0.10005341 ...  0.07963385 -0.3119611
   0.7439918 ]
 [-0.19800298 -0.08714887 -0.7972381  ... -0.10823727  0.2723301
   0.3400514 ]]","[[-0.01115573 -0.431293    0.25620854 ...  0.24868603  0.10053927
   0.5539146 ]
 [-0.27611572  0.02154231 -1.2311563  ... -0.04746493  0.1462536
   0.5530731 ]
 [-0.21094453 -0.25351405  0.96992534 ...  0.10779297 -0.44194156
   0.36579353]
 ...
 [ 0.          0.          0.         ...  0.          0.
   0.        ]
 [ 0.          0.          0.         ...  0.          0.
   0.        ]
 [ 0.          0.          0.         ...  0.          0.
   0.        ]]",57
172,2096,VX-11e,"VX11e, VX11e",ERK MAPK signaling,ERK2,11634725,Cc1cnc(Nc2ccc(F)cc2Cl)nc1-c1c[nH]c(C(=O)N[C@H](CO)c2cccc(Cl)c2)c1,CC1=CN=C(N=C1C2=CNC(=C2)C(=O)N[C@H](CO)C3=CC(=CC=C3)Cl)NC4=C(C=C(C=C4)F)Cl,181,11634725,Cc1cnc(Nc2ccc(F)cc2Cl)nc1-c1c[nH]c(C(=O)N[C@H](CO)c2cccc(Cl)c2)c1,CC1=CN=C(N=C1C2=CNC(=C2)C(=O)N[C@H](CO)C3=CC(=CC=C3)Cl)NC4=C(C=C(C=C4)F)Cl,"[[-0.0026977  -0.5424024   0.74225837 ...  0.2583467   0.18349518
   0.8754843 ]
 [ 0.011522   -0.51610196  0.84291506 ... -0.09595174 -0.3239727
   0.93099606]
 [-0.02688313  0.1269387   0.18405584 ... -0.2882634  -0.46909577
   0.56402236]
 ...
 [ 0.35457438 -0.43485785  0.2030153  ... -0.3292659  -0.6764547
   0.11029916]
 [ 0.27542633  0.03931633  0.08811862 ... -0.2814491  -0.1479088
   0.5069276 ]
 [ 0.18551822  0.21789908  0.31157768 ... -0.15654038  0.0493668
   0.69933504]]","[[-0.0026977  -0.5424024   0.74225837 ...  0.2583467   0.18349518
   0.8754843 ]
 [ 0.011522   -0.51610196  0.84291506 ... -0.09595174 -0.3239727
   0.93099606]
 [-0.02688313  0.1269387   0.18405584 ... -0.2882634  -0.46909577
   0.56402236]
 ...
 [ 0.          0.          0.         ...  0.          0.
   0.        ]
 [ 0.          0.          0.         ...  0.          0.
   0.        ]
 [ 0.          0.          0.         ...  0.          0.
   0.        ]]",34
173,2107,LJI308,-,PI3K/MTOR signaling,"RSK2, RSK1, RSK3",118704762,Oc1c(F)cc(-c2cnccc2-c2ccc(N3CCOCC3)cc2)cc1F,C1COCCN1C2=CC=C(C=C2)C3=C(C=NC=C3)C4=CC(=C(C(=C4)F)O)F,182,118704762,Oc1c(F)cc(-c2cnccc2-c2ccc(N3CCOCC3)cc2)cc1F,C1COCCN1C2=CC=C(C=C2)C3=C(C=NC=C3)C4=CC(=C(C(=C4)F)O)F,"[[-0.17916718 -0.28674048  0.13500994 ... -0.0755017  -0.06359927
   0.5173369 ]
 [-0.00632935 -0.25927204 -0.0382659  ...  0.09370459 -0.44679123
   0.3642352 ]
 [-0.11980999 -0.53526205  0.36777392 ...  0.22239763 -0.33535123
   0.42237982]
 ...
 [ 0.03599274  0.06162944 -0.07350755 ... -0.19620034 -0.27230132
   0.255523  ]
 [-0.15541619 -0.7368901   0.4630346  ...  0.20906946 -0.3428761
   0.46841025]
 [ 0.10107491 -0.01859897 -0.28407136 ... -0.5224046  -0.5764027
   0.0787674 ]]","[[-0.17916718 -0.28674048  0.13500994 ... -0.0755017  -0.06359927
   0.5173369 ]
 [-0.00632935 -0.25927204 -0.0382659  ...  0.09370459 -0.44679123
   0.3642352 ]
 [-0.11980999 -0.53526205  0.36777392 ...  0.22239763 -0.33535123
   0.42237982]
 ...
 [ 0.          0.          0.         ...  0.          0.
   0.        ]
 [ 0.          0.          0.         ...  0.          0.
   0.        ]
 [ 0.          0.          0.         ...  0.          0.
   0.        ]]",27
174,2109,AZ6102,-,WNT signaling,"TNKS1, TNKS2",91663328,Cc1cc(N2C[C@H](C)N[C@H](C)C2)ncc1-c1ccc(-c2nc(=O)c3ccn(C)c3[nH]2)cc1,C[C@@H]1CN(C[C@@H](N1)C)C2=NC=C(C(=C2)C)C3=CC=C(C=C3)C4=NC(=O)C5=C(N4)N(C=C5)C,145,91663328,Cc1cc(N2C[C@H](C)N[C@H](C)C2)ncc1-c1ccc(-c2nc(=O)c3ccn(C)c3[nH]2)cc1,C[C@@H]1CN(C[C@@H](N1)C)C2=NC=C(C(=C2)C)C3=CC=C(C=C3)C4=NC(=O)C5=C(N4)N(C=C5)C,"[[ 0.55840886 -0.94394624  0.49826398 ...  0.2804469   0.6218459
   0.7627492 ]
 [ 0.1285052  -0.3484759   0.42304516 ... -0.29235756 -0.34239545
   0.4806459 ]
 [ 0.13066703  0.05004712 -0.08518127 ... -0.38342106 -0.03552883
   0.41596514]
 ...
 [-0.05952752  0.26107037 -0.44455597 ... -0.33048108  0.10498274
   0.45576337]
 [ 0.22398299 -0.01987342 -0.0453247  ... -0.3969199   0.02472193
   0.33991665]
 [ 0.23086135 -0.11199727  0.0478579  ... -0.36023045  0.0526571
   0.29671073]]","[[ 0.55840886 -0.94394624  0.49826398 ...  0.2804469   0.6218459
   0.7627492 ]
 [ 0.1285052  -0.3484759   0.42304516 ... -0.29235756 -0.34239545
   0.4806459 ]
 [ 0.13066703  0.05004712 -0.08518127 ... -0.38342106 -0.03552883
   0.41596514]
 ...
 [ 0.          0.          0.         ...  0.          0.
   0.        ]
 [ 0.          0.          0.         ...  0.          0.
   0.        ]
 [ 0.          0.          0.         ...  0.          0.
   0.        ]]",32
175,2110,GSK591,"EPZ015866, GSK3203591",Chromatin histone methylation,PMRT5,117072552,O=C(NC[C@H](O)CN1CCc2ccccc2C1)c1ccnc(NC2CCC2)c1,C1CC(C1)NC2=NC=CC(=C2)C(=O)NC[C@@H](CN3CCC4=CC=CC=C4C3)O,98,117072552,O=C(NC[C@H](O)CN1CCc2ccccc2C1)c1ccnc(NC2CCC2)c1,C1CC(C1)NC2=NC=CC(=C2)C(=O)NC[C@@H](CN3CCC4=CC=CC=C4C3)O,"[[-0.47296315  0.14849639 -0.05243687 ... -0.44595826 -0.46674618
   0.45235178]
 [-0.05242063 -0.09084067  0.20956472 ...  0.21147633 -0.15561838
   0.5038611 ]
 [ 0.08564366 -0.17842506 -0.7697707  ... -0.41556987  0.0471875
   0.2566278 ]
 ...
 [-0.23168117  0.23715746  0.03681557 ...  0.05637159  0.5550572
   0.37246162]
 [-0.4105417  -0.03618356 -0.85636914 ... -0.02159507  0.06053441
   0.0700177 ]
 [-0.08437071 -0.0679827  -0.31291437 ... -0.2848167   0.187613
   0.24406944]]","[[-0.47296315  0.14849639 -0.05243687 ... -0.44595826 -0.46674618
   0.45235178]
 [-0.05242063 -0.09084067  0.20956472 ...  0.21147633 -0.15561838
   0.5038611 ]
 [ 0.08564366 -0.17842506 -0.7697707  ... -0.41556987  0.0471875
   0.2566278 ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   0.        ]
 [ 0.          0.          0.         ...  0.          0.
   0.        ]
 [ 0.          0.          0.         ...  0.          0.
   0.        ]]",28
176,2111,VE821,"VE 821, VE-821",Genome integrity,ATR,51000408,CS(=O)(=O)c1ccc(-c2cnc(N)c(C(=O)Nc3ccccc3)n2)cc1,CS(=O)(=O)C1=CC=C(C=C1)C2=CN=C(C(=N2)C(=O)NC3=CC=CC=C3)N,99,51000408,CS(=O)(=O)c1ccc(-c2cnc(N)c(C(=O)Nc3ccccc3)n2)cc1,CS(=O)(=O)C1=CC=C(C=C1)C2=CN=C(C(=N2)C(=O)NC3=CC=CC=C3)N,"[[ 0.28614318  0.05952413  0.30292583 ...  0.3749818   0.50233376
   0.43231183]
 [ 0.30696365  0.04649865  0.6597153  ... -0.11403658 -0.6916606
   0.50960433]
 [ 0.03365012 -0.0601817   0.62795377 ... -0.1105124  -0.6601676
   0.48909616]
 ...
 [ 0.33381894 -0.10821815  0.10004769 ... -0.13740364  0.06765001
   0.7122231 ]
 [ 0.17795478  0.27934027  0.25164565 ... -0.14004987 -0.16353106
   0.40964687]
 [ 0.22720297  0.24322237  0.3288825  ... -0.11264245 -0.16174941
   0.37835887]]","[[ 0.28614318  0.05952413  0.30292583 ...  0.3749818   0.50233376
   0.43231183]
 [ 0.30696365  0.04649865  0.6597153  ... -0.11403658 -0.6916606
   0.50960433]
 [ 0.03365012 -0.0601817   0.62795377 ... -0.1105124  -0.6601676
   0.48909616]
 ...
 [ 0.          0.          0.         ...  0.          0.
   0.        ]
 [ 0.          0.          0.         ...  0.          0.
   0.        ]
 [ 0.          0.          0.         ...  0.          0.
   0.        ]]",26
177,2169,AZD6482,"AZD 6482, AZD-6482, AK-55409",PI3K/MTOR signaling,PI3Kbeta,44137675,Cc1cc([C@@H](C)Nc2ccccc2C(=O)O)c2nc(N3CCOCC3)cc(=O)n2c1,CC1=CN2C(=O)C=C(N=C2C(=C1)[C@@H](C)NC3=CC=CC=C3C(=O)O)N4CCOCC4,85,44137675,Cc1cc([C@@H](C)Nc2ccccc2C(=O)O)c2nc(N3CCOCC3)cc(=O)n2c1,CC1=CN2C(=O)C=C(N=C2C(=C1)[C@@H](C)NC3=CC=CC=C3C(=O)O)N4CCOCC4,"[[ 0.00407861 -0.78635967  0.46736294 ...  0.04245637  0.07131058
   0.67700964]
 [-0.08261009 -0.22814281  0.42016247 ... -0.10257792 -0.12693937
   0.43941185]
 [ 0.223053    0.08684956 -0.27863333 ... -0.36523643  0.01011286
   0.19742739]
 ...
 [-0.31372947  0.22287457  0.01724532 ... -0.3771388  -0.33564544
   0.3334956 ]
 [-0.34442252 -0.2192528   0.10101759 ... -0.36903268  0.02533707
   0.5136077 ]
 [ 0.23390184  0.2765295  -0.04081183 ... -0.30388802 -0.20150802
   0.16711415]]","[[ 0.00407861 -0.78635967  0.46736294 ...  0.04245637  0.07131058
   0.67700964]
 [-0.08261009 -0.22814281  0.42016247 ... -0.10257792 -0.12693937
   0.43941185]
 [ 0.223053    0.08684956 -0.27863333 ... -0.36523643  0.01011286
   0.19742739]
 ...
 [ 0.          0.          0.         ...  0.          0.
   0.        ]
 [ 0.          0.          0.         ...  0.          0.
   0.        ]
 [ 0.          0.          0.         ...  0.          0.
   0.        ]]",30
178,2172,JQ1,"JQ-1, (+)-JQ-1",Chromatin other,"BRD2, BRD3, BRD4, BRDT",46907787,Cc1sc2c(c1C)C(c1ccc(Cl)cc1)=N[C@@H](CC(=O)OC(C)(C)C)c1nnc(C)n1-2,CC1=C(SC2=C1C(=N[C@H](C3=NN=C(N32)C)CC(=O)OC(C)(C)C)C4=CC=C(C=C4)Cl)C,100,46907787,Cc1sc2c(c1C)C(c1ccc(Cl)cc1)=N[C@@H](CC(=O)OC(C)(C)C)c1nnc(C)n1-2,CC1=C(SC2=C1C(=N[C@H](C3=NN=C(N32)C)CC(=O)OC(C)(C)C)C4=CC=C(C=C4)Cl)C,"[[ 0.43413216 -0.76541436  0.27567    ... -0.17845114  0.13063967
   0.74056286]
 [ 0.08947897 -0.59064716  0.4936419  ... -0.56060165 -0.14952348
   0.69895506]
 [-0.13639566 -0.363286    0.03620689 ... -0.84865135  0.0873399
   0.8456538 ]
 ...
 [-0.09631083 -0.33145502  0.31532997 ... -0.6000332  -0.01352969
   0.723457  ]
 [ 0.42520386 -0.72498107  0.2892561  ... -0.19845799  0.08286131
   0.65248626]
 [-0.16830282 -0.6883762   0.31032187 ... -0.8440359  -0.03457305
   0.96612173]]","[[ 0.43413216 -0.76541436  0.27567    ... -0.17845114  0.13063967
   0.74056286]
 [ 0.08947897 -0.59064716  0.4936419  ... -0.56060165 -0.14952348
   0.69895506]
 [-0.13639566 -0.363286    0.03620689 ... -0.84865135  0.0873399
   0.8456538 ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   0.        ]
 [ 0.          0.          0.         ...  0.          0.
   0.        ]
 [ 0.          0.          0.         ...  0.          0.
   0.        ]]",31
179,2173,PFI-1,-,Chromatin other,BRD4,71271629,COc1ccccc1S(=O)(=O)Nc1ccc2c(c1)CN(C)C(=O)N2,CN1CC2=C(C=CC(=C2)NS(=O)(=O)C3=CC=CC=C3OC)NC1=O,126,71271629,COc1ccccc1S(=O)(=O)Nc1ccc2c(c1)CN(C)C(=O)N2,CN1CC2=C(C=CC(=C2)NS(=O)(=O)C3=CC=CC=C3OC)NC1=O,"[[ 3.9264277e-01 -6.5886098e-01  5.1649612e-01 ... -3.5798779e-01
  -2.1868676e-01  5.1057142e-01]
 [ 3.4141507e-02 -6.6839790e-01 -4.4893774e-01 ... -4.0100476e-01
  -1.6016170e-01  2.9533109e-01]
 [ 2.8557459e-01 -3.9075342e-01  3.9152621e-04 ... -2.0071045e-01
  -4.4423687e-01  4.4752520e-01]
 ...
 [ 1.2020164e-01 -2.2429100e-01 -3.1110918e-02 ... -3.3929847e-02
  -9.9825269e-01  7.9516822e-01]
 [-1.9459282e-01 -2.0563990e-01  3.0951831e-01 ... -7.2941971e-01
  -4.6143872e-01  4.7111902e-01]
 [ 1.0454367e-02  4.6175590e-01 -5.3179324e-01 ... -3.8844135e-01
  -9.5236134e-03  6.7457986e-01]]","[[ 3.9264277e-01 -6.5886098e-01  5.1649612e-01 ... -3.5798779e-01
  -2.1868676e-01  5.1057142e-01]
 [ 3.4141507e-02 -6.6839790e-01 -4.4893774e-01 ... -4.0100476e-01
  -1.6016170e-01  2.9533109e-01]
 [ 2.8557459e-01 -3.9075342e-01  3.9152621e-04 ... -2.0071045e-01
  -4.4423687e-01  4.4752520e-01]
 ...
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]]",24
180,2174,IOX2,"IOX-2, IOX 2, AK176060",Other,EGLN1,54685215,O=C(O)CNC(=O)c1c(O)c2ccccc2n(Cc2ccccc2)c1=O,C1=CC=C(C=C1)CN2C3=CC=CC=C3C(=C(C2=O)C(=O)NCC(=O)O)O,86,54685215,O=C(O)CNC(=O)c1c(O)c2ccccc2n(Cc2ccccc2)c1=O,C1=CC=C(C=C1)CN2C3=CC=CC=C3C(=C(C2=O)C(=O)NCC(=O)O)O,"[[-0.39341515  0.10040183  0.1384203  ... -0.3661241  -0.4428006
   0.68908715]
 [-0.4693847   0.02592473  0.52418983 ...  0.00300476  0.0303302
   0.7327018 ]
 [-0.70912594  0.20155108 -0.15268871 ... -0.23871243  0.12207493
   1.0213338 ]
 ...
 [ 0.08363407  0.16967686 -0.3844181  ... -0.3502146  -0.1876952
   0.181517  ]
 [-0.10372329  0.04189181  0.08943092 ...  0.21441361 -0.01278531
   1.1196487 ]
 [-0.31978267  0.04460259  0.1338383  ... -0.3278551  -0.563453
   0.5292014 ]]","[[-0.39341515  0.10040183  0.1384203  ... -0.3661241  -0.4428006
   0.68908715]
 [-0.4693847   0.02592473  0.52418983 ...  0.00300476  0.0303302
   0.7327018 ]
 [-0.70912594  0.20155108 -0.15268871 ... -0.23871243  0.12207493
   1.0213338 ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   0.        ]
 [ 0.          0.          0.         ...  0.          0.
   0.        ]
 [ 0.          0.          0.         ...  0.          0.
   0.        ]]",26
